date,adm_level,adm_id,PCODE,n_pixels,rfh,rfh_avg,r1h,r1h_avg,r3h,r3h_avg,rfq,r1q,r3q,version
2022-07-01,1,1914,MV002,3.0,79.666664,49.677776,246.0,402.96667,1020.3333,1111.2334,154.84657,61.524635,91.85653,final
2022-07-11,1,1914,MV002,3.0,12.333333,24.022223,214.33333,238.44444,1024.6666,1129.8445,59.724342,90.09585,90.731964,final
2022-07-21,1,1914,MV002,3.0,16.666666,19.777777,108.666664,93.477776,1029.0,1125.1666,87.44395,115.42367,91.49094,final
2022-08-01,1,1914,MV002,3.0,26.0,13.1,55.0,56.9,1012.3333,1019.43335,171.27072,96.930534,99.30693,final
2022-08-11,1,1914,MV002,3.0,2.3333333,15.744444,44.999996,48.622223,595.6666,900.7889,35.35083,93.24492,66.31419,final
2022-08-21,1,1914,MV002,3.0,27.0,32.77778,55.333336,61.622223,413.33334,714.26666,84.70589,90.56038,58.16109,final
2022-09-01,1,1914,MV002,3.0,63.0,45.61111,92.333336,94.13333,393.33334,554.0,134.35785,98.18427,71.2582,final
2022-09-11,1,1914,MV002,3.0,10.666667,54.71111,100.666664,133.09999,360.0,420.16666,26.23744,76.51461,85.84869,final
2022-09-21,1,1914,MV002,3.0,6.3333335,54.933334,80.0,155.25555,243.99998,310.35556,18.9099,53.040283,78.95849,final
2022-10-01,1,1914,MV002,3.0,34.666668,80.611115,51.666668,190.25555,199.0,341.28888,46.33355,29.021797,58.91035,final
2022-10-11,1,1914,MV002,3.0,183.33333,86.333336,224.33333,221.87778,370.0,403.6,206.20436,101.08232,91.7768,final
2022-10-21,1,1914,MV002,3.0,43.333332,100.17778,261.33334,267.12222,396.66666,484.0,45.953938,97.872696,82.14042,final
2022-11-01,1,1914,MV002,3.0,20.333334,73.77778,246.99998,260.28888,391.0,544.6778,32.15797,94.99078,72.042206,final
2022-11-11,1,1914,MV002,3.0,24.0,49.3,87.666664,223.25555,412.6667,578.23334,53.407,40.59777,71.61228,final
2022-11-21,1,1914,MV002,3.0,14.666667,50.47778,59.000004,173.55556,400.33334,595.93335,35.44963,35.843185,67.45063,final
2022-12-01,1,1914,MV002,3.0,32.0,25.566668,70.66667,125.344444,369.33334,575.8889,121.04689,58.05132,64.44147,final
2022-12-11,1,1914,MV002,3.0,6.6666665,15.544444,53.333336,91.58889,365.3333,536.7222,56.78745,60.39342,68.36221,final
2022-12-21,1,1914,MV002,3.0,32.333332,16.133333,71.0,57.244446,391.33334,497.92224,176.65616,122.09924,78.80609,final
2023-01-01,1,1914,MV002,3.0,8.666667,42.966667,47.666668,75.12222,365.3333,461.82224,28.49201,65.73291,79.330696,final
2023-01-11,1,1914,MV002,3.0,11.666667,52.27778,52.666668,111.9,193.66667,429.4222,29.097965,49.329914,45.73124,final
2023-01-21,1,1914,MV002,3.0,120.333336,41.444443,140.66667,136.68889,270.6667,371.35556,269.85648,102.8074,73.246346,final
2023-02-01,1,1914,MV002,3.0,37.666668,23.6,169.66667,117.32222,288.0,320.43335,149.18416,142.79227,90.0338,final
2023-02-11,1,1914,MV002,3.0,6.3333335,17.61111,164.33333,82.655556,270.33334,285.96667,50.122852,193.18037,94.627106,final
2023-02-21,1,1914,MV002,3.0,5.0,12.922222,49.0,54.13333,260.66666,248.8,55.796654,91.31905,104.67559,final
2023-03-01,1,1914,MV002,3.0,15.0,12.066667,26.333334,42.6,243.66667,235.04445,117.187515,65.82633,103.591934,final
2023-03-11,1,1914,MV002,3.0,3.6666667,11.6,23.666666,36.58889,240.66667,231.14444,52.208836,68.928665,104.03237,final
2023-03-21,1,1914,MV002,3.0,5.3333335,5.5444446,24.0,29.211111,213.66667,220.03333,97.997894,84.76778,97.17079,final
2023-04-01,1,1914,MV002,3.0,1.6666666,6.5888886,10.666667,23.733334,206.66667,183.65555,57.526367,54.52436,112.197426,final
2023-04-11,1,1914,MV002,3.0,1.0,5.411111,8.0,17.544445,196.0,136.7889,57.630737,57.66387,141.76004,final
2023-04-21,1,1914,MV002,3.0,18.333334,24.455555,21.0,36.455555,94.0,119.8,79.21539,62.717773,79.32692,final
2023-05-01,1,1914,MV002,3.0,258.33334,118.833336,277.6667,148.7,314.6667,215.03334,212.65141,183.90805,145.28102,final
2023-05-11,1,1914,MV002,3.0,202.33333,134.38889,479.0,277.6778,510.6667,331.8111,148.74452,171.21967,153.10263,final
2023-05-21,1,1914,MV002,3.0,148.66667,219.3,609.3334,472.52222,654.3334,538.1889,68.50944,128.6502,121.381966,final
2023-06-01,1,1914,MV002,3.0,392.66666,205.87778,743.6666,559.56665,1032.0,732.0,188.57684,132.60909,140.70557,final
2023-06-11,1,1914,MV002,3.0,71.333336,188.54445,612.6666,613.7222,1099.6667,908.94446,39.439693,99.82939,120.86804,final
2023-06-21,1,1914,MV002,3.0,338.66666,164.74445,802.6666,559.1667,1433.0,1068.1444,202.46121,143.16098,133.99873,final
2023-07-01,1,1914,MV002,3.0,152.0,49.677776,562.0,402.96667,1583.3334,1111.2334,287.13678,138.98193,142.29402,final
2023-07-11,1,1914,MV002,3.0,10.666667,24.022223,501.3333,238.44444,1593.0,1129.8445,53.981625,207.98721,140.81224,final
2023-07-21,1,1914,MV002,3.0,2.0,19.777777,164.66667,93.477776,1576.6666,1125.1666,28.251123,172.2893,139.94986,final
2023-08-01,1,1914,MV002,3.0,2.6666667,13.1,15.333334,56.9,1320.9999,1019.43335,42.357273,32.84868,129.4374,final
2023-08-11,1,1914,MV002,3.0,1.6666666,15.744444,6.3333335,48.622223,1120.3331,900.7889,32.13712,21.135517,124.23791,final
2023-08-21,1,1914,MV002,3.0,25.0,32.77778,29.333334,61.622223,996.6667,714.26666,79.411766,51.53436,139.2622,final
2023-09-01,1,1914,MV002,3.0,112.666664,45.61111,139.33333,94.13333,716.66675,554.0,232.49176,145.59515,129.0996,final
2023-09-11,1,1914,MV002,3.0,184.0,54.71111,321.66666,133.09999,829.3333,420.16666,316.52402,236.54358,196.23677,final
2023-09-21,1,1914,MV002,3.0,189.33333,54.933334,486.0,155.25555,680.0,310.35556,324.24915,306.38565,217.21513,final
2023-10-01,1,1914,MV002,3.0,257.66666,80.611115,631.0,190.25555,785.6666,341.28888,306.81375,325.72696,228.32573,final
2023-10-11,1,1914,MV002,3.0,211.33333,86.333336,658.3333,221.87778,986.3333,403.6,236.8613,292.37473,242.61707,final
2023-10-21,1,1914,MV002,3.0,61.666668,100.17778,530.6667,267.12222,1046.0,484.0,63.384747,196.84784,214.92844,final
2023-11-01,1,1914,MV002,3.0,97.666664,73.77778,370.66666,260.28888,1140.9999,544.6778,130.3244,141.60664,208.48575,final
2023-11-11,1,1914,MV002,3.0,35.0,49.3,194.33333,223.25555,1174.3333,578.23334,73.664825,87.32902,202.20609,final
2023-11-21,1,1914,MV002,3.0,63.0,50.47778,195.66666,173.55556,1212.3333,595.93335,122.5716,112.383316,202.57375,final
2023-12-01,1,1914,MV002,3.0,28.333334,25.566668,126.333336,125.344444,1128.0001,575.8889,109.05126,100.758675,195.04593,final
2023-12-11,1,1914,MV002,3.0,21.0,15.544444,112.333336,91.58889,965.0,536.7222,126.55489,121.47706,179.05855,final
2023-12-21,1,1914,MV002,3.0,50.333332,16.133333,99.66667,57.244446,826.0,497.92224,261.82965,168.15424,165.2343,final
2024-01-01,1,1914,MV002,3.0,290.66666,42.966667,362.0,75.12222,859.0,461.82224,616.40027,458.0502,185.08116,final
2024-01-11,1,1914,MV002,3.0,45.666668,52.27778,386.66666,111.9,693.3333,429.4222,88.45781,335.0442,160.74991,final
2024-01-21,1,1914,MV002,3.0,46.333332,41.444443,382.66666,136.68889,678.0,371.35556,110.52631,273.60413,181.47733,final
2024-02-01,1,1914,MV002,3.0,7.0,23.6,99.0,117.32222,587.3333,320.43335,41.95804,85.02135,182.01372,final
2024-02-11,1,1914,MV002,3.0,10.0,17.61111,63.333332,82.655556,562.3333,285.96667,66.33907,77.95664,194.98222,final
2024-02-21,1,1914,MV002,3.0,15.333333,12.922222,32.333332,54.13333,514.6666,248.8,113.453186,63.13416,204.75438,final
2024-03-01,1,1914,MV002,3.0,9.0,12.066667,34.333332,42.6,495.33334,235.04445,82.03126,82.63306,208.43362,final
2024-03-11,1,1914,MV002,3.0,3.3333333,11.6,27.666666,36.58889,477.6667,231.14444,50.2008,78.546616,204.3947,final
2024-03-21,1,1914,MV002,3.0,4.3333335,5.5444446,16.666666,29.211111,431.6667,220.03333,88.51423,63.33225,194.04533,final
2024-04-01,1,1914,MV002,3.0,2.3333333,6.5888886,10.0,23.733334,143.33333,183.65555,63.279003,52.204174,78.62654,final
2024-04-11,1,1914,MV002,3.0,7.6666665,5.411111,14.333334,17.544445,105.333336,136.7889,121.66488,85.75653,77.815216,final
2024-04-21,1,1914,MV002,3.0,33.666668,24.455555,43.666668,36.455555,92.666664,119.8,131.27122,117.394806,78.258545,final
2024-05-01,1,1914,MV002,3.0,70.333336,118.833336,111.66667,148.7,156.0,215.03334,60.834457,75.90545,73.17073,final
2024-05-11,1,1914,MV002,3.0,283.66666,134.38889,387.66666,277.6778,429.66666,331.8111,207.09445,138.90962,129.05354,final
2024-05-21,1,1914,MV002,3.0,391.0,219.3,745.0,472.52222,805.3333,538.1889,176.54927,157.06076,149.18076,final
2024-06-01,1,1914,MV002,3.0,32.0,205.87778,706.6666,559.56665,828.3333,732.0,17.54571,126.05538,113.071,final
2024-06-11,1,1914,MV002,3.0,87.666664,188.54445,510.66666,613.7222,912.6667,908.94446,47.87875,83.3438,100.407265,final
2024-06-21,1,1914,MV002,3.0,306.66666,164.74445,426.3333,559.1667,1215.0,1068.1444,183.60934,76.45494,113.68461,final
2024-07-01,1,1914,MV002,3.0,50.666668,49.677776,444.99997,402.96667,1263.3333,1111.2334,101.808586,110.303116,113.62617,final
2024-07-11,1,1914,MV002,3.0,18.666666,24.022223,375.99997,238.44444,1274.3333,1129.8445,81.54671,156.50388,112.732025,final
2024-07-21,1,1914,MV002,3.0,15.333333,19.777777,84.66667,93.477776,1256.0,1125.1666,82.06278,91.0527,111.57646,final
2024-08-01,1,1914,MV002,3.0,13.333333,13.1,47.333332,56.9,1199.0,1019.43335,101.28913,84.54496,117.52839,final
2024-08-11,1,1914,MV002,3.0,82.0,15.744444,110.666664,48.622223,997.3333,900.7889,419.3894,215.70659,110.6586,final
2024-08-21,1,1914,MV002,3.0,25.333334,32.77778,120.66667,61.622223,631.6666,714.26666,80.29412,188.62575,88.516075,final
2024-09-01,1,1914,MV002,3.0,46.333332,45.61111,153.66667,94.13333,645.99994,554.0,101.42701,160.05382,116.457954,final
2024-09-11,1,1914,MV002,3.0,40.666668,54.71111,112.33333,133.09999,599.0,420.16666,76.479355,84.962585,142.06194,final
2024-09-21,1,1914,MV002,3.0,36.666668,54.933334,123.66667,155.25555,328.99997,310.35556,69.52169,80.28844,105.912186,final
2024-10-01,1,1914,MV002,3.0,111.333336,80.611115,188.66667,190.25555,389.66666,341.28888,135.88579,99.18626,113.97035,final
2024-10-11,1,1914,MV002,3.0,60.666668,86.333336,208.66667,221.87778,431.66666,403.6,71.89782,94.176994,106.86898,final
2024-10-21,1,1914,MV002,3.0,111.0,100.17778,283.0,267.12222,527.3334,484.0,110.28945,105.83479,108.861626,final
2024-11-01,1,1914,MV002,3.0,28.666666,73.77778,200.33334,260.28888,542.6667,544.6778,42.736244,77.3999,99.63413,final
2024-11-11,1,1914,MV002,3.0,127.666664,49.3,267.33334,223.25555,588.3333,578.23334,244.32166,119.31072,101.73172,final
2024-11-21,1,1914,MV002,3.0,37.666668,50.47778,194.0,173.55556,600.6667,595.93335,76.90767,111.449905,100.78767,final
2024-12-01,1,1914,MV002,3.0,5.6666665,25.566668,171.0,125.344444,560.00006,575.8889,34.896397,135.02686,97.26474,final
2024-12-11,1,1914,MV002,3.0,34.666668,15.544444,78.0,91.58889,554.00006,536.7222,193.07733,85.931206,103.18942,final
2024-12-21,1,1914,MV002,3.0,9.0,16.133333,49.333336,57.244446,526.3333,497.92224,66.246056,87.29026,105.6492,final
2025-01-01,1,1914,MV002,3.0,71.666664,42.966667,115.33333,75.12222,486.66663,461.82224,159.8332,150.18721,105.32203,final
2025-01-11,1,1914,MV002,3.0,231.66667,52.27778,312.33334,111.9,657.6666,429.4222,413.19107,271.4571,152.53976,final
2025-01-21,1,1914,MV002,3.0,357.33334,41.444443,660.6667,136.68889,904.0,371.35556,780.1436,469.8087,241.52692,final
2025-02-01,1,1914,MV002,3.0,10.666667,23.6,599.6667,117.32222,886.00006,320.43335,54.778557,494.32288,273.78882,final
2025-02-11,1,1914,MV002,3.0,18.0,17.61111,386.0,82.655556,776.3333,285.96667,101.7199,446.06415,268.53018,final
2025-02-21,1,1914,MV002,3.0,30.333334,12.922222,59.0,54.13333,769.0,248.8,197.1482,108.229996,304.96454,final
2025-03-01,1,1914,MV002,3.0,104.0,12.066667,152.33334,42.6,867.3334,235.04445,638.67194,330.53223,363.40494,final
2025-03-11,1,1914,MV002,3.0,64.666664,11.6,199.0,36.58889,897.3334,231.14444,419.67868,490.515625,382.11078,final
2025-03-21,1,1914,MV002,3.0,5.6666665,5.5444446,174.33333,29.211111,894.00006,220.03333,101.15911,524.19617,399.4964,final
2025-04-01,1,1914,MV002,3.0,10.333333,6.5888886,80.666664,23.733334,832.6667,183.65555,132.31065,298.14383,444.01913,final
2025-04-11,1,1914,MV002,3.0,3.6666667,5.411111,19.666666,17.544445,604.66675,136.7889,83.2444,109.41349,429.982,final
2025-04-21,1,1914,MV002,3.0,41.666668,24.455555,55.666668,36.455555,289.0,119.8,158.43079,146.34146,235.57692,final
2025-05-01,1,1914,MV002,3.0,213.33333,118.833336,258.66666,148.7,491.6667,215.03334,176.31224,171.54631,225.72339,final
2025-05-11,1,1914,MV002,3.0,138.0,134.38889,393.0,277.6778,611.6667,331.8111,102.59068,140.79634,183.08978,final
2025-05-21,1,1914,MV002,3.0,255.0,219.3,606.3333,472.52222,836.3333,538.1889,115.91618,128.02197,154.8878,final
2025-06-01,1,1914,MV002,3.0,80.333336,205.87778,473.33334,559.56665,812.6666,732.0,40.46578,84.72575,110.945274,final
2025-06-11,1,1914,MV002,3.0,444.0,188.54445,779.3334,613.7222,1192.0,908.94446,231.98805,126.76663,130.97076,final
2025-06-21,1,1914,MV002,3.0,113.333336,164.74445,637.6666,559.1667,1299.6666,1068.1444,69.71264,113.914314,121.57419,final
2025-07-01,1,1914,MV002,3.0,54.0,49.677776,611.3333,402.96667,1343.3334,1111.2334,107.9049,151.07442,120.79314,final
2025-07-11,1,1914,MV002,3.0,54.333332,24.022223,221.66667,238.44444,1394.0,1129.8445,204.44104,93.10817,123.27681,final
2025-07-21,1,1914,MV002,3.0,51.333332,19.777777,159.66666,93.477776,1403.6667,1125.1666,227.35426,167.21199,124.642395,final
2025-08-01,1,1914,MV002,3.0,12.333333,13.1,118.0,56.9,1202.6669,1019.43335,95.76426,198.7076,117.88633,final
2025-08-11,1,1914,MV002,3.0,5.0,15.744444,68.666664,48.622223,1069.6667,900.7889,48.20568,137.38084,118.64429,final
2025-08-21,1,1914,MV002,3.0,41.666668,32.77778,59.0,61.622223,856.33325,714.26666,123.52941,96.06404,119.75159,final
2025-09-01,1,1914,MV002,3.0,15.666667,45.61111,62.333336,94.13333,791.6666,554.0,40.83425,67.922,142.51639,final
2025-09-11,1,1914,MV002,3.0,23.333334,54.71111,80.66667,133.09999,371.0,420.16666,47.45069,62.032352,88.43591,final
2025-09-21,1,1914,MV002,3.0,127.0,54.933334,166.0,155.25555,384.66666,310.35556,220.24472,106.70457,123.56423,final
2025-10-01,1,1914,MV002,3.0,22.0,80.611115,172.33333,190.25555,352.6667,341.28888,31.537962,90.821144,103.285645,final
2025-10-11,1,1914,MV002,3.0,252.66667,86.333336,401.6667,221.87778,551.0,403.6,282.1168,179.24483,136.0744,final
2025-10-21,1,1914,MV002,3.0,115.0,100.17778,389.6667,267.12222,614.6667,484.0,114.092545,145.03287,126.72121,final
2025-11-01,1,1914,MV002,3.0,14.0,73.77778,381.6667,260.28888,616.3334,544.6778,24.118477,145.75307,113.03593,final
2025-11-11,1,1914,MV002,3.0,60.0,49.3,189.0,223.25555,671.3334,578.23334,119.705345,84.992455,115.962746,final
2025-11-21,1,1914,MV002,3.0,85.0,50.47778,159.0,173.55556,714.6667,595.93335,162.22711,91.84817,119.758156,final
2025-12-01,1,1914,MV002,3.0,30.333334,25.566668,175.33333,125.344444,729.3333,575.8889,115.59434,138.35136,126.41544,final
2025-12-11,1,1914,MV002,3.0,1.6666666,15.544444,117.0,91.58889,707.6667,536.7222,32.449974,126.308525,131.55574,final
2025-12-21,1,1914,MV002,3.0,2.0,16.133333,34.0,57.244446,582.6667,497.92224,33.123028,62.656193,116.85041,final
2026-01-01,1,1914,MV002,3.0,18.333334,42.966667,22.0,75.12222,579.0,461.82224,48.644894,33.698517,125.10115,final
2026-01-11,1,1914,MV002,3.0,28.333334,52.27778,48.666668,111.9,354.6667,429.4222,58.19593,45.908184,82.79197,final
2026-01-21,1,1914,MV002,3.0,22.0,41.444443,68.66667,136.68889,261.66666,371.35556,58.133972,51.99185,70.85498,final
2026-02-01,1,1914,MV002,3.0,13.333333,23.6,63.666668,117.32222,261.0,320.43335,64.10256,56.135895,81.73717,final
2026-02-11,1,1914,MV002,3.0,14.333333,17.61111,49.666664,82.655556,215.33331,285.96667,85.50368,62.36532,75.72459,final
2026-02-21,1,1914,MV002,3.0,62.666668,12.922222,90.333336,54.13333,193.00002,248.8,377.55737,161.21759,78.01419,final
2026-03-01,1,1914,MV002,3.0,4.3333335,12.066667,81.333336,42.6,167.0,235.04445,54.687508,181.37256,71.6534,prelim
2026-03-11,1,1914,MV002,3.0,3.3333333,11.6,70.333336,36.58889,168.66667,231.14444,50.2008,181.13812,73.542564,prelim
2026-03-21,1,1914,MV002,3.0,3.0,5.5444446,10.666667,29.211111,169.66667,220.03333,75.86933,45.794086,77.61813,prelim
2026-04-01,1,1914,MV002,3.0,0.6666667,6.5888886,6.9999995,23.733334,152.0,183.65555,48.89741,41.76334,83.22045,forecast
2022-01-01,1,1917,MV005,0.0,,,,,,,,,,final
2022-01-11,1,1917,MV005,0.0,,,,,,,,,,final
2022-01-21,1,1917,MV005,0.0,,,,,,,,,,final
2022-02-01,1,1917,MV005,0.0,,,,,,,,,,final
2022-02-11,1,1917,MV005,0.0,,,,,,,,,,final
2022-02-21,1,1917,MV005,0.0,,,,,,,,,,final
2022-03-01,1,1917,MV005,0.0,,,,,,,,,,final
2022-03-11,1,1917,MV005,0.0,,,,,,,,,,final
2022-03-21,1,1917,MV005,0.0,,,,,,,,,,final
2022-04-01,1,1917,MV005,0.0,,,,,,,,,,final
2022-04-11,1,1917,MV005,0.0,,,,,,,,,,final
2022-04-21,1,1917,MV005,0.0,,,,,,,,,,final
2022-05-01,1,1917,MV005,0.0,,,,,,,,,,final
2022-05-11,1,1917,MV005,0.0,,,,,,,,,,final
2022-05-21,1,1917,MV005,0.0,,,,,,,,,,final
2022-06-01,1,1917,MV005,0.0,,,,,,,,,,final
2022-06-11,1,1917,MV005,0.0,,,,,,,,,,final
2022-06-21,1,1917,MV005,0.0,,,,,,,,,,final
2022-07-01,1,1917,MV005,0.0,,,,,,,,,,final
2022-07-11,1,1917,MV005,0.0,,,,,,,,,,final
2022-07-21,1,1917,MV005,0.0,,,,,,,,,,final
2022-08-01,1,1917,MV005,0.0,,,,,,,,,,final
2022-08-11,1,1917,MV005,0.0,,,,,,,,,,final
2022-08-21,1,1917,MV005,0.0,,,,,,,,,,final
2022-09-01,1,1917,MV005,0.0,,,,,,,,,,final
2022-09-11,1,1917,MV005,0.0,,,,,,,,,,final
2022-09-21,1,1917,MV005,0.0,,,,,,,,,,final
2022-10-01,1,1917,MV005,0.0,,,,,,,,,,final
2022-10-11,1,1917,MV005,0.0,,,,,,,,,,final
2022-10-21,1,1917,MV005,0.0,,,,,,,,,,final
2022-11-01,1,1917,MV005,0.0,,,,,,,,,,final
2022-11-11,1,1917,MV005,0.0,,,,,,,,,,final
2022-11-21,1,1917,MV005,0.0,,,,,,,,,,final
2022-12-01,1,1917,MV005,0.0,,,,,,,,,,final
2022-12-11,1,1917,MV005,0.0,,,,,,,,,,final
2022-12-21,1,1917,MV005,0.0,,,,,,,,,,final
2023-01-01,1,1917,MV005,0.0,,,,,,,,,,final
2023-01-11,1,1917,MV005,0.0,,,,,,,,,,final
2023-01-21,1,1917,MV005,0.0,,,,,,,,,,final
2023-02-01,1,1917,MV005,0.0,,,,,,,,,,final
2023-02-11,1,1917,MV005,0.0,,,,,,,,,,final
2023-02-21,1,1917,MV005,0.0,,,,,,,,,,final
2023-03-01,1,1917,MV005,0.0,,,,,,,,,,final
2023-03-11,1,1917,MV005,0.0,,,,,,,,,,final
2023-03-21,1,1917,MV005,0.0,,,,,,,,,,final
2023-04-01,1,1917,MV005,0.0,,,,,,,,,,final
2023-04-11,1,1917,MV005,0.0,,,,,,,,,,final
2023-04-21,1,1917,MV005,0.0,,,,,,,,,,final
2023-05-01,1,1917,MV005,0.0,,,,,,,,,,final
2023-05-11,1,1917,MV005,0.0,,,,,,,,,,final
2023-05-21,1,1917,MV005,0.0,,,,,,,,,,final
2023-06-01,1,1917,MV005,0.0,,,,,,,,,,final
2023-06-11,1,1917,MV005,0.0,,,,,,,,,,final
2023-06-21,1,1917,MV005,0.0,,,,,,,,,,final
2023-07-01,1,1917,MV005,0.0,,,,,,,,,,final
2023-07-11,1,1917,MV005,0.0,,,,,,,,,,final
2023-07-21,1,1917,MV005,0.0,,,,,,,,,,final
2023-08-01,1,1917,MV005,0.0,,,,,,,,,,final
2023-08-11,1,1917,MV005,0.0,,,,,,,,,,final
2023-08-21,1,1917,MV005,0.0,,,,,,,,,,final
2023-09-01,1,1917,MV005,0.0,,,,,,,,,,final
2023-09-11,1,1917,MV005,0.0,,,,,,,,,,final
2023-09-21,1,1917,MV005,0.0,,,,,,,,,,final
2023-10-01,1,1917,MV005,0.0,,,,,,,,,,final
2023-10-11,1,1917,MV005,0.0,,,,,,,,,,final
2023-10-21,1,1917,MV005,0.0,,,,,,,,,,final
2023-11-01,1,1917,MV005,0.0,,,,,,,,,,final
2023-11-11,1,1917,MV005,0.0,,,,,,,,,,final
2023-11-21,1,1917,MV005,0.0,,,,,,,,,,final
2023-12-01,1,1917,MV005,0.0,,,,,,,,,,final
2023-12-11,1,1917,MV005,0.0,,,,,,,,,,final
2023-12-21,1,1917,MV005,0.0,,,,,,,,,,final
2024-01-01,1,1917,MV005,0.0,,,,,,,,,,final
2024-01-11,1,1917,MV005,0.0,,,,,,,,,,final
2024-01-21,1,1917,MV005,0.0,,,,,,,,,,final
2024-02-01,1,1917,MV005,0.0,,,,,,,,,,final
2024-02-11,1,1917,MV005,0.0,,,,,,,,,,final
2024-02-21,1,1917,MV005,0.0,,,,,,,,,,final
2024-03-01,1,1917,MV005,0.0,,,,,,,,,,final
2024-03-11,1,1917,MV005,0.0,,,,,,,,,,final
2024-03-21,1,1917,MV005,0.0,,,,,,,,,,final
2024-04-01,1,1917,MV005,0.0,,,,,,,,,,final
2024-04-11,1,1917,MV005,0.0,,,,,,,,,,final
2024-04-21,1,1917,MV005,0.0,,,,,,,,,,final
2024-05-01,1,1917,MV005,0.0,,,,,,,,,,final
2024-05-11,1,1917,MV005,0.0,,,,,,,,,,final
2024-05-21,1,1917,MV005,0.0,,,,,,,,,,final
2024-06-01,1,1917,MV005,0.0,,,,,,,,,,final
2024-06-11,1,1917,MV005,0.0,,,,,,,,,,final
2024-06-21,1,1917,MV005,0.0,,,,,,,,,,final
2024-07-01,1,1917,MV005,0.0,,,,,,,,,,final
2024-07-11,1,1917,MV005,0.0,,,,,,,,,,final
2024-07-21,1,1917,MV005,0.0,,,,,,,,,,final
2024-08-01,1,1917,MV005,0.0,,,,,,,,,,final
2024-08-11,1,1917,MV005,0.0,,,,,,,,,,final
2024-08-21,1,1917,MV005,0.0,,,,,,,,,,final
2024-09-01,1,1917,MV005,0.0,,,,,,,,,,final
2024-09-11,1,1917,MV005,0.0,,,,,,,,,,final
2024-09-21,1,1917,MV005,0.0,,,,,,,,,,final
2024-10-01,1,1917,MV005,0.0,,,,,,,,,,final
2024-10-11,1,1917,MV005,0.0,,,,,,,,,,final
2024-10-21,1,1917,MV005,0.0,,,,,,,,,,final
2024-11-01,1,1917,MV005,0.0,,,,,,,,,,final
2024-11-11,1,1917,MV005,0.0,,,,,,,,,,final
2024-11-21,1,1917,MV005,0.0,,,,,,,,,,final
2024-12-01,1,1917,MV005,0.0,,,,,,,,,,final
2024-12-11,1,1917,MV005,0.0,,,,,,,,,,final
2024-12-21,1,1917,MV005,0.0,,,,,,,,,,final
2025-01-01,1,1917,MV005,0.0,,,,,,,,,,final
2025-01-11,1,1917,MV005,0.0,,,,,,,,,,final
2025-01-21,1,1917,MV005,0.0,,,,,,,,,,final
2025-02-01,1,1917,MV005,0.0,,,,,,,,,,final
2025-02-11,1,1917,MV005,0.0,,,,,,,,,,final
2025-02-21,1,1917,MV005,0.0,,,,,,,,,,final
2025-03-01,1,1917,MV005,0.0,,,,,,,,,,final
2025-03-11,1,1917,MV005,0.0,,,,,,,,,,final
2025-03-21,1,1917,MV005,0.0,,,,,,,,,,final
2025-04-01,1,1917,MV005,0.0,,,,,,,,,,final
2025-04-11,1,1917,MV005,0.0,,,,,,,,,,final
2025-04-21,1,1917,MV005,0.0,,,,,,,,,,final
2025-05-01,1,1917,MV005,0.0,,,,,,,,,,final
2025-05-11,1,1917,MV005,0.0,,,,,,,,,,final
2025-05-21,1,1917,MV005,0.0,,,,,,,,,,final
2025-06-01,1,1917,MV005,0.0,,,,,,,,,,final
2025-06-11,1,1917,MV005,0.0,,,,,,,,,,final
2025-06-21,1,1917,MV005,0.0,,,,,,,,,,final
2025-07-01,1,1917,MV005,0.0,,,,,,,,,,final
2025-07-11,1,1917,MV005,0.0,,,,,,,,,,final
2025-07-21,1,1917,MV005,0.0,,,,,,,,,,final
2025-08-01,1,1917,MV005,0.0,,,,,,,,,,final
2025-08-11,1,1917,MV005,0.0,,,,,,,,,,final
2025-08-21,1,1917,MV005,0.0,,,,,,,,,,final
2025-09-01,1,1917,MV005,0.0,,,,,,,,,,final
2025-09-11,1,1917,MV005,0.0,,,,,,,,,,final
2025-09-21,1,1917,MV005,0.0,,,,,,,,,,final
2025-10-01,1,1917,MV005,0.0,,,,,,,,,,final
2025-10-11,1,1917,MV005,0.0,,,,,,,,,,final
2025-10-21,1,1917,MV005,0.0,,,,,,,,,,final
2025-11-01,1,1917,MV005,0.0,,,,,,,,,,final
2025-11-11,1,1917,MV005,0.0,,,,,,,,,,final
2025-11-21,1,1917,MV005,0.0,,,,,,,,,,final
2025-12-01,1,1917,MV005,0.0,,,,,,,,,,final
2025-12-11,1,1917,MV005,0.0,,,,,,,,,,final
2025-12-21,1,1917,MV005,0.0,,,,,,,,,,final
2026-01-01,1,1917,MV005,0.0,,,,,,,,,,final
2026-01-11,1,1917,MV005,0.0,,,,,,,,,,final
2026-01-21,1,1917,MV005,0.0,,,,,,,,,,final
2026-02-01,1,1917,MV005,0.0,,,,,,,,,,final
2026-02-11,1,1917,MV005,0.0,,,,,,,,,,final
2026-02-21,1,1917,MV005,0.0,,,,,,,,,,final
2026-03-01,1,1917,MV005,0.0,,,,,,,,,,prelim
2026-03-11,1,1917,MV005,0.0,,,,,,,,,,prelim
2026-03-21,1,1917,MV005,0.0,,,,,,,,,,prelim
2026-04-01,1,1917,MV005,1.0,11.0,,,,,,,,,forecast
2022-01-01,1,1919,MV013,1.0,13.0,23.933332,67.0,152.33333,165.0,489.16666,62.211983,45.762714,34.401352,final
